"cve","mun","state","state2","year","homicides","pob","rate"
20162,"San Jeronimo Taviche",20,"Oaxaca",2011,0,1881.28005007,0
20163,"San Jeronimo Tecóatl",20,"Oaxaca",2011,1,1625.79094262,61.5
20164,"San Jorge Nuchita",20,"Oaxaca",2011,0,3298.2611581,0
20165,"San Jose Ayuquila",20,"Oaxaca",2011,0,1547.19107498,0
20166,"San Jose Chiltepec",20,"Oaxaca",2011,0,11296.0908088,0
20167,"San Jose del Peñasco",20,"Oaxaca",2011,1,2163.78742877,46.21
20168,"San Jose Estancia Grande",20,"Oaxaca",2011,1,993.97494786,100.6
20169,"San Jose Independencia",20,"Oaxaca",2011,0,3710.6442391,0
20170,"San Jose Lachiguiri",20,"Oaxaca",2011,0,3925.3207716,0
20171,"San Jose Tenango",20,"Oaxaca",2011,6,18627.4924837,32.21
20172,"San Juan Achiutla",20,"Oaxaca",2011,0,437.78771713,0
20173,"San Juan Atepec",20,"Oaxaca",2011,0,1565.7030105,0
20174,"Ánimas Trujano",20,"Oaxaca",2011,0,3909.9645512,0
20175,"San Juan Bautista Atatlahuca",20,"Oaxaca",2011,0,1794.52350847,0
20176,"San Juan Bautista Coixtlahuaca",20,"Oaxaca",2011,0,2810.8099086,0
20177,"San Juan Bautista Cuicatlan",20,"Oaxaca",2011,3,9578.0970971,31.32
20178,"San Juan Bautista Guelache",20,"Oaxaca",2011,0,6614.9261993,0
20179,"San Juan Bautista Jayacatlan",20,"Oaxaca",2011,0,1506.0798551,0
20180,"San Juan Bautista Lo de Soto",20,"Oaxaca",2011,0,2381.0389214,0
20181,"San Juan Bautista Suchitepec",20,"Oaxaca",2011,0,420.62653915,0
20182,"San Juan Bautista Tlacoatzintepec",20,"Oaxaca",2011,0,2298.43851916,0
20183,"San Juan Bautista Tlachichilco",20,"Oaxaca",2011,0,1457.61179726,0
20184,"San Juan Bautista Tuxtepec",20,"Oaxaca",2011,23,159874.553069,14.38
20185,"San Juan Cacahuatepec",20,"Oaxaca",2011,4,8884.7534729,45.02
20186,"San Juan Cieneguilla",20,"Oaxaca",2011,0,614.49559691,0
20187,"San Juan Coatzospam",20,"Oaxaca",2011,0,2660.3365814,0
20188,"San Juan Colorado",20,"Oaxaca",2011,1,9708.9659041,10.29
20189,"San Juan Comaltepec",20,"Oaxaca",2011,0,2560.57375012,0
20190,"San Juan Cotzocon",20,"Oaxaca",2011,5,22635.0743045,22.08
20191,"San Juan Chicomezuchil",20,"Oaxaca",2011,0,335.25079652,0
20192,"San Juan Chilateca",20,"Oaxaca",2011,0,1475.85336351,0
20193,"San Juan del Estado",20,"Oaxaca",2011,0,2638.311528,0
20194,"San Juan del Rio",20,"Oaxaca",2011,0,1245.24137858,0
20195,"San Juan Diuxi",20,"Oaxaca",2011,0,1262.28189844,0
20196,"San Juan Evangelista Analco",20,"Oaxaca",2011,0,404.9205325,0
20197,"San Juan Guelavia",20,"Oaxaca",2011,0,3108.3816547,0
20198,"San Juan Guichicovi",20,"Oaxaca",2011,1,28560.748795,3.5
20199,"San Juan Ihualtepec",20,"Oaxaca",2011,0,713.30031315,0
20200,"San Juan Juquila Mixes",20,"Oaxaca",2011,1,4023.527552,24.85
20201,"San Juan Juquila Vijanos",20,"Oaxaca",2011,0,1847.11705381,0
20202,"San Juan Lachao",20,"Oaxaca",2011,3,4695.6542795,63.88
20203,"San Juan Lachigalla",20,"Oaxaca",2011,1,3305.91777298,30.24
20204,"San Juan Lajarcia",20,"Oaxaca",2011,0,730.97342285,0
20205,"San Juan Lalana",20,"Oaxaca",2011,4,17682.1067287,22.62
20206,"San Juan de los Cues",20,"Oaxaca",2011,1,2367.4955806,42.23
20207,"San Juan Mazatlan",20,"Oaxaca",2011,6,17445.5531458,34.39
20208,"San Juan Mixtepec A",20,"Oaxaca",2011,3,7734.5883975,38.78
20209,"San Juan Mixtepec B",20,"Oaxaca",2011,0,695.16594991,0
20210,"San Juan ðumi",20,"Oaxaca",2011,0,6932.478278,0
20211,"San Juan Ozolotepec",20,"Oaxaca",2011,0,3246.55503886,0
20212,"San Juan Petlapa",20,"Oaxaca",2011,0,2831.47625536,0
20213,"San Juan Quiahije",20,"Oaxaca",2011,4,3593.02857225,111.32
20214,"San Juan Quiotepec",20,"Oaxaca",2011,0,2326.7473222,0
20215,"San Juan Sayultepec",20,"Oaxaca",2011,0,791.1131979,0
20216,"San Juan Tabaa",20,"Oaxaca",2011,0,1388.4639476,0
20217,"San Juan Tamazola",20,"Oaxaca",2011,0,3519.0172764,0
20218,"San Juan Teita",20,"Oaxaca",2011,0,629.41696505,0
20219,"San Juan Teitipac",20,"Oaxaca",2011,0,2589.0726543,0
20220,"San Juan Tepeuxila",20,"Oaxaca",2011,0,2785.0636991,0
20221,"San Juan Teposcolula",20,"Oaxaca",2011,0,1346.53830147,0
20222,"San Juan Yaee",20,"Oaxaca",2011,0,1550.43582704,0
20223,"San Juan Yatzona",20,"Oaxaca",2011,0,445.36848386,0
20224,"San Juan Yucuita",20,"Oaxaca",2011,0,698.87492286,0
20225,"San Lorenzo",20,"Oaxaca",2011,0,6059.7143644,0
20226,"San Lorenzo Albarradas",20,"Oaxaca",2011,0,2783.3935726,0
20227,"San Lorenzo Cacaotepec",20,"Oaxaca",2011,2,14256.4903077,14.02
20228,"San Lorenzo Cuaunecuiltitla",20,"Oaxaca",2011,0,777.81187921,0
20229,"San Lorenzo Texmelucan",20,"Oaxaca",2011,2,7185.9970161,27.83
20230,"San Lorenzo Victoria",20,"Oaxaca",2011,0,1026.35405107,0
20231,"San Lucas Camotlan",20,"Oaxaca",2011,4,3150.32600852,126.97
20232,"San Lucas Ojitlan",20,"Oaxaca",2011,2,22043.1688634,9.07
20233,"San Lucas Quiavini",20,"Oaxaca",2011,0,1764.64247029,0
20234,"San Lucas Zoquiapam",20,"Oaxaca",2011,3,7619.7330526,39.37
20235,"San Luis Amatlan",20,"Oaxaca",2011,1,3699.8718387,27.02
20236,"San Marcial Ozolotepec",20,"Oaxaca",2011,1,1560.74982193,64.07
20237,"San Marcos Arteaga",20,"Oaxaca",2011,0,1502.86830135,0
20238,"San Martin de los Cansecos",20,"Oaxaca",2011,1,838.15038848,119.31
20239,"San Martin Huamelulpam",20,"Oaxaca",2011,0,1100.04653318,0
20240,"San Martin Itunyoso",20,"Oaxaca",2011,0,2466.13080209,0
20241,"San Martin Lachila",20,"Oaxaca",2011,0,1119.21942527,0
20242,"San Martin Peras",20,"Oaxaca",2011,1,11139.9381845,8.97
20243,"San Martin Tilcajete",20,"Oaxaca",2011,1,1777.89124369,56.24
20244,"San Martin Toxpalan",20,"Oaxaca",2011,0,3706.5134239,0
20245,"San Martin Zacatepec",20,"Oaxaca",2011,0,1297.56484664,0
20246,"San Mateo Cajonos",20,"Oaxaca",2011,0,638.2521539,0
20247,"Capulalpam de Mendez",20,"Oaxaca",2011,0,1515.6395127,0
20248,"San Mateo del Mar",20,"Oaxaca",2011,2,14645.9883029,13.65
20249,"San Mateo Yoloxochitlan",20,"Oaxaca",2011,0,3522.1201977,0
20250,"San Mateo Etlatongo",20,"Oaxaca",2011,0,1212.41105147,0
20251,"San Mateo Nejapam",20,"Oaxaca",2011,0,1206.1430601,0
20252,"San Mateo Peñasco",20,"Oaxaca",2011,0,2198.75176529,0
20253,"San Mateo Piñas",20,"Oaxaca",2011,0,2187.7875347,0
20254,"San Mateo Rio Hondo",20,"Oaxaca",2011,0,3425.373747,0
20255,"San Mateo Sindihui",20,"Oaxaca",2011,0,2153.023667,0
20256,"San Mateo Tlapiltepec",20,"Oaxaca",2011,0,235.76232173,0
20257,"San Melchor Betaza",20,"Oaxaca",2011,0,1138.42503157,0
20258,"San Miguel Achiutla",20,"Oaxaca",2011,0,740.53857626,0
20259,"San Miguel Ahuehuetitlan",20,"Oaxaca",2011,0,2523.1689529,0
20260,"San Miguel Aloapam",20,"Oaxaca",2011,0,2510.9976417,0
20261,"San Miguel Amatitlan",20,"Oaxaca",2011,1,7527.4851909,13.28
20262,"San Miguel Amatlan",20,"Oaxaca",2011,0,1062.48111495,0
20263,"San Miguel Coatlan",20,"Oaxaca",2011,1,3619.2217962,27.63
20264,"San Miguel Chicahua",20,"Oaxaca",2011,0,2334.5687176,0
20265,"San Miguel Chimalapa",20,"Oaxaca",2011,2,6699.3743467,29.85
20266,"San Miguel del Puerto",20,"Oaxaca",2011,4,8741.2222145,45.76
20267,"San Miguel del Rio",20,"Oaxaca",2011,0,300.09818232,0
20268,"San Miguel Ejutla",20,"Oaxaca",2011,1,952.32145865,105
20269,"San Miguel el Grande",20,"Oaxaca",2011,0,4372.1526586,0
20270,"San Miguel Huautla",20,"Oaxaca",2011,0,1441.38752223,0
20271,"San Miguel Mixtepec",20,"Oaxaca",2011,0,3411.9546836,0
20272,"San Miguel Panixtlahuaca",20,"Oaxaca",2011,7,6325.8101982,110.65
20273,"San Miguel Peras",20,"Oaxaca",2011,0,3582.1588542,0
20274,"San Miguel Piedras",20,"Oaxaca",2011,0,1295.72414846,0
20275,"San Miguel Quetzaltepec",20,"Oaxaca",2011,0,7626.6460232,0
20276,"San Miguel Santa Flor",20,"Oaxaca",2011,0,810.72283004,0
20277,"Villa Sola de Vega",20,"Oaxaca",2011,5,12763.3802231,39.17
20278,"San Miguel Soyaltepec",20,"Oaxaca",2011,2,37299.027034,5.36
20279,"San Miguel Suchixtepec",20,"Oaxaca",2011,0,2991.7281199,0
20280,"Villa Talea de Castro",20,"Oaxaca",2011,0,2440.8547073,0
20281,"San Miguel Tecomatlan",20,"Oaxaca",2011,0,326.81536872,0
20282,"San Miguel Tenango",20,"Oaxaca",2011,0,817.94942361,0
20283,"San Miguel Tequixtepec",20,"Oaxaca",2011,0,1061.86827531,0
20284,"San Miguel Tilquiapam",20,"Oaxaca",2011,1,3144.7265211,31.79
20285,"San Miguel Tlacamama",20,"Oaxaca",2011,3,3483.7290592,86.11
20286,"San Miguel Tlacotepec",20,"Oaxaca",2011,0,3253.2244925,0
20287,"San Miguel Tulancingo",20,"Oaxaca",2011,0,347.0597954,0
20288,"San Miguel Yotao",20,"Oaxaca",2011,0,616.18072857,0
20289,"San Nicolas",20,"Oaxaca",2011,0,1173.3503448,0
20290,"San Nicolas Hidalgo",20,"Oaxaca",2011,0,1029.10795024,0
20291,"San Pablo Coatlan",20,"Oaxaca",2011,0,4240.8158962,0
20292,"San Pablo Cuatro Venados",20,"Oaxaca",2011,0,1413.92838849,0
20293,"San Pablo Etla",20,"Oaxaca",2011,0,16322.2707315,0
20294,"San Pablo Huitzo",20,"Oaxaca",2011,0,6464.3316962,0
20295,"San Pablo Huixtepec",20,"Oaxaca",2011,1,9272.3245691,10.78
20296,"San Pablo Macuiltianguis",20,"Oaxaca",2011,0,932.72683719,0
20297,"San Pablo Tijaltepec",20,"Oaxaca",2011,0,2118.64959555,0
20298,"San Pablo Villa de Mitla",20,"Oaxaca",2011,1,12069.5429675,8.28
20299,"San Pablo Yaganiza",20,"Oaxaca",2011,0,1141.50029392,0
20300,"San Pedro Amuzgos",20,"Oaxaca",2011,1,6709.4010663,14.9
20301,"San Pedro Apostol",20,"Oaxaca",2011,1,1562.5663324,63.99
20302,"San Pedro Atoyac",20,"Oaxaca",2011,4,4303.7771052,92.94
20303,"San Pedro Cajonos",20,"Oaxaca",2011,0,1216.71601963,0
20304,"San Pedro Coxcaltepec Cantaros",20,"Oaxaca",2011,0,851.60990259,0
20305,"San Pedro Comitancillo",20,"Oaxaca",2011,1,4004.9263218,24.96
20306,"San Pedro el Alto",20,"Oaxaca",2011,1,3925.93118833,25.47
20307,"San Pedro Huamelula",20,"Oaxaca",2011,0,9826.003311,0
20308,"San Pedro Huilotepec",20,"Oaxaca",2011,0,2914.46052943,0
20309,"San Pedro Ixcatlan",20,"Oaxaca",2011,1,10390.2476118,9.62
20310,"San Pedro Ixtlahuaca",20,"Oaxaca",2011,1,7171.6950606,13.94
20311,"San Pedro Jaltepetongo",20,"Oaxaca",2011,0,500.23598151,0
20312,"San Pedro Jicayan",20,"Oaxaca",2011,4,11898.6171711,33.61
20313,"San Pedro Jocotipac",20,"Oaxaca",2011,0,845.34883734,0
20314,"San Pedro Juchatengo",20,"Oaxaca",2011,0,1731.4588963,0
20315,"San Pedro Martir",20,"Oaxaca",2011,0,1725.01431343,0
20316,"San Pedro Martir Quiechapa",20,"Oaxaca",2011,0,764.88902383,0
20317,"San Pedro Martir Yucuxaco",20,"Oaxaca",2011,0,1415.10683516,0
20318,"San Pedro Mixtepec A",20,"Oaxaca",2011,11,45154.8753257,24.36
20319,"San Pedro Mixtepec B",20,"Oaxaca",2011,1,1121.11454588,89.19
20320,"San Pedro Molinos",20,"Oaxaca",2011,2,726.71518199,275.21
20321,"San Pedro Nopala",20,"Oaxaca",2011,1,842.77500569,118.65
20322,"San Pedro Ocopetatillo",20,"Oaxaca",2011,0,883.21469725,0
20323,"San Pedro Ocotepec",20,"Oaxaca",2011,1,2157.71618224,46.34
20324,"San Pedro Pochutla",20,"Oaxaca",2011,9,45356.606237,19.84
20325,"San Pedro Quiatoni",20,"Oaxaca",2011,0,10749.9463917,0
20326,"San Pedro Sochiapam",20,"Oaxaca",2011,1,5045.798257,19.81
20327,"San Pedro Tapanatepec",20,"Oaxaca",2011,4,14194.889468,28.17
20328,"San Pedro Taviche",20,"Oaxaca",2011,1,1211.63342732,82.53
20329,"San Pedro Teozacoalco",20,"Oaxaca",2011,0,1340.82048521,0
20330,"San Pedro Teutila",20,"Oaxaca",2011,1,4351.2133221,22.98
20331,"San Pedro Tidaa",20,"Oaxaca",2011,0,942.9074711,0
20332,"San Pedro Topiltepec",20,"Oaxaca",2011,0,411.98050909,0
20333,"San Pedro Totolapam",20,"Oaxaca",2011,1,2637.2003552,37.91
20334,"Villa de Tututepec de Melchor Ocampo",20,"Oaxaca",2011,17,45065.336404,37.72
20335,"San Pedro Yaneri",20,"Oaxaca",2011,0,1017.86916695,0
20336,"San Pedro Yolox",20,"Oaxaca",2011,0,2239.6179017,0
20337,"San Pedro y San Pablo Ayutla",20,"Oaxaca",2011,0,5876.279013,0
20338,"Villa de Etla",20,"Oaxaca",2011,0,9709.6496873,0
20339,"San Pedro y San Pablo Teposcolula",20,"Oaxaca",2011,0,4102.5604667,0
20340,"San Pedro y San Pablo Tequixtepec",20,"Oaxaca",2011,0,1903.6710404,0
20341,"San Pedro Yucunama",20,"Oaxaca",2011,0,233.37369928,0
20342,"San Raymundo Jalpan",20,"Oaxaca",2011,1,2164.74204666,46.19
20343,"San Sebastian Abasolo",20,"Oaxaca",2011,0,1930.8561159,0
20344,"San Sebastian Coatlán",20,"Oaxaca",2011,0,2664.42050797,0
20345,"San Sebastian Ixcapa",20,"Oaxaca",2011,1,4118.5237835,24.28
20346,"San Sebastian Nicananduta",20,"Oaxaca",2011,1,1480.0318391,67.56
20347,"San Sebastian Rio Hondo",20,"Oaxaca",2011,1,3818.1609056,26.19
20348,"San Sebastian Tecomaxtlahuaca",20,"Oaxaca",2011,1,8581.970327,11.65
20349,"San Sebastian Teitipac",20,"Oaxaca",2011,0,2007.3305604,0
20350,"San Sebastian Tutla",20,"Oaxaca",2011,0,16690.9686793,0
20351,"San Simon Almolongas",20,"Oaxaca",2011,0,2799.1517964,0
20352,"San Simon Zahuatlan",20,"Oaxaca",2011,0,4100.19834379,0
20353,"Santa Ana",20,"Oaxaca",2011,0,2053.31118655,0
20354,"Santa Ana Ateixtlahuaca",20,"Oaxaca",2011,0,502.58414997,0
20355,"Santa Ana Cuauhtemoc",20,"Oaxaca",2011,0,739.20135923,0
20356,"Santa Ana del Valle",20,"Oaxaca",2011,0,2023.4676733,0
20357,"Santa Ana Tavela",20,"Oaxaca",2011,0,900.84343775,0
20358,"Santa Ana Tlapacoyan",20,"Oaxaca",2011,1,1891.9213023,52.85
20359,"Santa Ana Yareni",20,"Oaxaca",2011,0,798.14995413,0
20360,"Santa Ana Zegache",20,"Oaxaca",2011,0,3709.3412716,0
20361,"Santa Catalina Quieri",20,"Oaxaca",2011,0,923.56377775,0
20362,"Santa Catarina Cuixtla",20,"Oaxaca",2011,0,1539.7008389,0
20363,"Santa Catarina Ixtepeji",20,"Oaxaca",2011,0,2694.8758718,0
20364,"Santa Catarina Juquila",20,"Oaxaca",2011,4,14955.0052445,26.74
20365,"Santa Catarina Lachatao",20,"Oaxaca",2011,0,1354.09699187,0
20366,"Santa Catarina Loxicha",20,"Oaxaca",2011,1,3971.61177296,25.17
20367,"Santa Catarina Mechoacan",20,"Oaxaca",2011,1,4635.5059157,21.57
20368,"Santa Catarina Minas",20,"Oaxaca",2011,0,1856.0901221,0
20369,"Santa Catarina Quiane",20,"Oaxaca",2011,2,1924.90642258,103.9
20370,"Santa Catarina Tayata",20,"Oaxaca",2011,0,692.77671621,0
20371,"Santa Catarina Ticua",20,"Oaxaca",2011,0,964.27818501,0
20372,"Santa Catarina Yosonotu",20,"Oaxaca",2011,0,1918.7176816,0
20373,"Santa Catarina Zapoquila",20,"Oaxaca",2011,0,452.24329668,0
20374,"Santa Cruz Acatepec",20,"Oaxaca",2011,0,1509.51439729,0
20375,"Santa Cruz Amilpas",20,"Oaxaca",2011,1,10543.4433545,9.48
20376,"Santa Cruz de Bravo",20,"Oaxaca",2011,0,364.31718423,0
20377,"Santa Cruz Itundujia",20,"Oaxaca",2011,0,11193.8220309,0
20378,"Santa Cruz Mixtepec",20,"Oaxaca",2011,0,3755.4110219,0
20379,"Santa Cruz Nundaco",20,"Oaxaca",2011,0,3028.71372661,0
20380,"Santa Cruz Papalutla",20,"Oaxaca",2011,0,2007.5975625,0
20381,"Santa Cruz Tacache de Mina",20,"Oaxaca",2011,0,2645.2914898,0
20382,"Santa Cruz Tacahua",20,"Oaxaca",2011,0,1182.99864002,0
20383,"Santa Cruz Tayata",20,"Oaxaca",2011,0,631.27301662,0
20384,"Santa Cruz Xitla",20,"Oaxaca",2011,1,4659.4819944,21.46
20385,"Santa Cruz Xoxocotlan",20,"Oaxaca",2011,8,81128.99119,9.86
20386,"Santa Cruz Zenzontepec",20,"Oaxaca",2011,1,18198.9664874,5.49
20387,"Santa Gertrudis",20,"Oaxaca",2011,0,2915.8950107,0
20388,"Santa Ines del Monte",20,"Oaxaca",2011,1,2594.71845683,38.53
20389,"Santa Ines Yatzeche",20,"Oaxaca",2011,0,933.36610245,0
20390,"Santa Lucia del Camino",20,"Oaxaca",2011,3,48517.056223,6.18
20391,"Santa Lucia Miahuatlan",20,"Oaxaca",2011,0,3435.75587808,0
20392,"Santa Lucia Monteverde",20,"Oaxaca",2011,0,6786.2779264,0
20393,"Santa Lucia Ocotlan",20,"Oaxaca",2011,0,3665.762856,0
20394,"Santa Maria Alotepec",20,"Oaxaca",2011,0,2840.3465199,0
20395,"Santa Maria Apazco",20,"Oaxaca",2011,1,1949.1784135,51.3
20396,"Santa Maria la Asuncion",20,"Oaxaca",2011,0,3286.8025398,0
20397,"Heroica Ciudad de Tlaxiaco",20,"Oaxaca",2011,3,39657.4092924,7.56
20398,"Ayoquezco de Aldama",20,"Oaxaca",2011,1,4457.2448831,22.43
20399,"Santa Maria Atzompa",20,"Oaxaca",2011,2,29330.6348102,6.81
20400,"Santa Maria Camotlan",20,"Oaxaca",2011,0,1704.073871,0
20401,"Santa Maria Colotepec",20,"Oaxaca",2011,2,23494.9910189,8.51
20402,"Santa Maria Cortijo",20,"Oaxaca",2011,1,1112.22498804,89.9
20403,"Santa Maria Coyotepec",20,"Oaxaca",2011,0,2940.298942,0
20404,"Santa Maria Chachoapam",20,"Oaxaca",2011,0,774.21264596,0
20405,"Villa de Chilapa de Diaz",20,"Oaxaca",2011,2,1995.1706796,100.24
20406,"Santa Maria Chilchotla",20,"Oaxaca",2011,4,20754.0202293,19.27
20407,"Santa Maria Chimalapa",20,"Oaxaca",2011,0,8597.7173207,0
20408,"Santa Maria del Rosario",20,"Oaxaca",2011,0,491.65877877,0
20409,"Santa Maria del Tule",20,"Oaxaca",2011,1,8288.6441094,12.06
20410,"Santa Maria Ecatepec",20,"Oaxaca",2011,1,3455.5276207,28.93
20411,"Santa Maria Guelace",20,"Oaxaca",2011,0,843.661148,0
20412,"Santa Maria Guienagati",20,"Oaxaca",2011,0,3398.49063528,0
20413,"Santa Maria Huatulco",20,"Oaxaca",2011,9,40235.791396,22.36
20414,"Santa Maria Huazolotitlan",20,"Oaxaca",2011,0,11011.84496,0
20415,"Santa Maria Ipalapa",20,"Oaxaca",2011,1,5064.6735784,19.74
20416,"Santa Maria Ixcatlan",20,"Oaxaca",2011,0,510.1261127,0
20417,"Santa Maria Jacatepec",20,"Oaxaca",2011,0,9397.7833536,0
20418,"Santa Maria Jalapa del Marques",20,"Oaxaca",2011,2,12179.3593349,16.42
20419,"Santa Maria Jaltianguis",20,"Oaxaca",2011,0,580.96578319,0
20420,"Santa Maria Lachixío",20,"Oaxaca",2011,0,1743.36718136,0
20421,"Santa Maria Mixtequilla",20,"Oaxaca",2011,0,4536.4450608,0
20422,"Santa Maria Nativitas",20,"Oaxaca",2011,0,702.05564538,0
20423,"Santa Maria Nduayaco",20,"Oaxaca",2011,0,547.15245458,0
20424,"Santa Maria Ozolotepec",20,"Oaxaca",2011,2,4009.5824537,49.88
20425,"Santa Maria Papalo",20,"Oaxaca",2011,0,2253.87682234,0
20426,"Santa Maria Peñoles",20,"Oaxaca",2011,0,7922.4928119,0
20427,"Santa Maria Petapa",20,"Oaxaca",2011,3,15868.8006267,18.9
20428,"Santa Maria Quiegolani",20,"Oaxaca",2011,0,1824.09031085,0
20429,"Santa Maria Sola",20,"Oaxaca",2011,0,1538.1615983,0
20430,"Santa Maria Tataltepec",20,"Oaxaca",2011,0,245.66253962,0
20431,"Santa Maria Tecomavaca",20,"Oaxaca",2011,0,1812.27033886,0
20432,"Santa Maria Temaxcalapa",20,"Oaxaca",2011,1,990.91451137,100.91
20433,"Santa Maria Temaxcaltepec",20,"Oaxaca",2011,3,2617.10665045,114.63
20434,"Santa Maria Teopoxco",20,"Oaxaca",2011,0,4725.874417,0
20435,"Santa Maria Tepantlali",20,"Oaxaca",2011,1,3762.64000223,26.57
20436,"Santa Maria Texcatitlan",20,"Oaxaca",2011,0,1164.46556806,0
20437,"Santa Maria Tlahuitoltepec",20,"Oaxaca",2011,1,9876.1740342,10.12
20438,"Santa Maria Tlalixtac",20,"Oaxaca",2011,0,1807.78092809,0
20439,"Santa Maria Tonameca",20,"Oaxaca",2011,7,25172.26334,27.8
20440,"Santa Maria Totolapilla",20,"Oaxaca",2011,0,915.0643961,0
20441,"Santa Maria Xadani",20,"Oaxaca",2011,0,7923.512166,0
20442,"Santa Maria Yalina",20,"Oaxaca",2011,0,368.79858018,0
20443,"Santa Maria Yavesía",20,"Oaxaca",2011,0,459.52309277,0
20444,"Santa Maria Yolotepec",20,"Oaxaca",2011,0,474.97384425,0
20445,"Santa Maria Yosoyua",20,"Oaxaca",2011,0,1727.5793842,0
20446,"Santa Maria Yucuhiti",20,"Oaxaca",2011,0,6641.1601441,0
20447,"Santa Maria Zacatepec",20,"Oaxaca",2011,3,15498.9872316,19.35
20448,"Santa Maria Zaniza",20,"Oaxaca",2011,0,2050.51502324,0
20449,"Santa Maria Zoquitlan",20,"Oaxaca",2011,1,3434.4340556,29.11
20450,"Santiago Amoltepec",20,"Oaxaca",2011,8,12541.0120194,63.79
20451,"Santiago Apoala",20,"Oaxaca",2011,0,1096.43350806,0
20452,"Santiago Apostol",20,"Oaxaca",2011,0,4350.4701778,0
20453,"Santiago Astata",20,"Oaxaca",2011,0,4014.4050213,0
20454,"Santiago Atitlan",20,"Oaxaca",2011,0,3216.7614146,0
20455,"Santiago Ayuquililla",20,"Oaxaca",2011,0,2855.8099705,0
20456,"Santiago Cacaloxtepec",20,"Oaxaca",2011,0,1733.3945177,0
20457,"Santiago Camotlan",20,"Oaxaca",2011,1,3491.64977893,28.63
20458,"Santiago Comaltepec",20,"Oaxaca",2011,0,1091.55673557,0
20459,"Santiago Chazumba",20,"Oaxaca",2011,2,4551.2317162,43.94
20460,"Santiago Choapam",20,"Oaxaca",2011,2,5547.5173669,36.05
20461,"Santiago del Rio",20,"Oaxaca",2011,0,629.00104093,0
20462,"Santiago Huajolotitlan",20,"Oaxaca",2011,0,4474.5683832,0
20463,"Santiago Huauclilla",20,"Oaxaca",2011,0,674.64526233,0
20464,"Santiago Ihuitlan Plumas",20,"Oaxaca",2011,0,492.04073513,0
20465,"Santiago Ixcuintepec",20,"Oaxaca",2011,1,1593.01254774,62.77
20466,"Santiago Ixtayutla",20,"Oaxaca",2011,6,12106.5501014,49.55
20467,"Santiago Jamiltepec",20,"Oaxaca",2011,21,18821.2784134,111.57
20468,"Santiago Jocotepec",20,"Oaxaca",2011,3,13839.1033469,21.67
20469,"Santiago Juxtlahuaca",20,"Oaxaca",2011,8,33217.396691,24.08
20470,"Santiago Lachiguiri",20,"Oaxaca",2011,0,4814.5861517,0
20471,"Santiago Lalopa",20,"Oaxaca",2011,0,514.43170607,0
20472,"Santiago Laollaga",20,"Oaxaca",2011,2,3312.8036048,60.37
20473,"Santiago Laxopa",20,"Oaxaca",2011,0,1433.37712569,0
20474,"Santiago Llano Grande",20,"Oaxaca",2011,0,3343.7113941,0
20475,"Santiago Matatlan",20,"Oaxaca",2011,1,9853.3772539,10.14
20476,"Santiago Miltepec",20,"Oaxaca",2011,0,444.78553368,0
20477,"Santiago Minas",20,"Oaxaca",2011,0,1440.17267174,0
20478,"Santiago Nacaltepec",20,"Oaxaca",2011,0,1916.067751,0
20479,"Santiago Nejapilla",20,"Oaxaca",2011,0,225.41398844,0
20480,"Santiago Nundiche",20,"Oaxaca",2011,0,991.48823874,0
20481,"Santiago Nuyoo",20,"Oaxaca",2011,1,1957.3798056,51.08
20482,"Santiago Pinotepa Nacional",20,"Oaxaca",2011,28,52058.681366,53.78
20483,"Santiago Suchilquitongo",20,"Oaxaca",2011,0,9852.9354517,0
20484,"Santiago Tamazola",20,"Oaxaca",2011,2,4292.7263738,46.59
20485,"Santiago Tapextla",20,"Oaxaca",2011,0,3100.6850286,0
20486,"Villa Tejupam de la Union",20,"Oaxaca",2011,0,2541.9607921,0
20487,"Santiago Tenango",20,"Oaxaca",2011,0,1987.5591618,0
20488,"Santiago Tepetlapa",20,"Oaxaca",2011,0,136.13366452,0
20489,"Santiago Tetepec",20,"Oaxaca",2011,2,5045.632182,39.63
20490,"Santiago Texcalcingo",20,"Oaxaca",2011,1,3151.26462587,31.73
20491,"Santiago Textitlan",20,"Oaxaca",2011,0,4240.21362092,0
20492,"Santiago Tilantongo",20,"Oaxaca",2011,0,3213.1384935,0
20493,"Santiago Tillo",20,"Oaxaca",2011,0,573.42933146,0
20494,"Santiago Tlazoyaltepec",20,"Oaxaca",2011,0,5025.0638627,0
20495,"Santiago Xanica",20,"Oaxaca",2011,1,2923.14908827,34.2
20496,"Santiago Xiacui",20,"Oaxaca",2011,0,2292.5400451,0
20497,"Santiago Yaitepec",20,"Oaxaca",2011,0,4237.65823909,0
20498,"Santiago Yaveo",20,"Oaxaca",2011,2,6943.4972635,28.8
20499,"Santiago Yolomecatl",20,"Oaxaca",2011,0,2059.0142249,0
20500,"Santiago Yosondua",20,"Oaxaca",2011,0,8065.9048052,0
20501,"Santiago Yucuyachi",20,"Oaxaca",2011,1,981.25130684,101.91
20502,"Santiago Zacatepec",20,"Oaxaca",2011,0,5691.2333893,0
20503,"Santiago Zoochila",20,"Oaxaca",2011,0,368.42525298,0
20504,"Nuevo Zoquiapam",20,"Oaxaca",2011,0,1705.14978851,0
20505,"Santo Domingo Ingenio",20,"Oaxaca",2011,2,7682.5458471,26.03
20506,"Santo Domingo Albarradas",20,"Oaxaca",2011,0,793.19387349,0
